url,title,round_id,tier,classified_method,article_relevance_score,models_agreeing_high,disagreement_type,method_certainty,m1_decision_score,m1_decision_p1,m1_method_rct_score,m1_method_rct_p1,m1_method_prepost_score,m1_method_prepost_p1,m1_method_case_study_score,m1_method_case_study_p1,m1_method_expert_qual_score,m1_method_expert_qual_p1,m1_method_expert_secondary_score,m1_method_expert_secondary_p1,m1_method_gut_score,m1_method_gut_p1,m2old_decision_score,m2old_decision_p1,m2old_method_rct_score,m2old_method_rct_p1,m2old_method_prepost_score,m2old_method_prepost_p1,m2old_method_case_study_score,m2old_method_case_study_p1,m2old_method_expert_qual_score,m2old_method_expert_qual_p1,m2old_method_expert_secondary_score,m2old_method_expert_secondary_p1,m2old_method_gut_score,m2old_method_gut_p1,m2new_decision_score,m2new_decision_p1,m2new_method_rct_score,m2new_method_rct_p1,m2new_method_prepost_score,m2new_method_prepost_p1,m2new_method_case_study_score,m2new_method_case_study_p1,m2new_method_expert_qual_score,m2new_method_expert_qual_p1,m2new_method_expert_secondary_score,m2new_method_expert_secondary_p1,m2new_method_gut_score,m2new_method_gut_p1,m3_decision_score,m3_decision_p1,m3_method_rct_score,m3_method_rct_p1,m3_method_prepost_score,m3_method_prepost_p1,m3_method_case_study_score,m3_method_case_study_p1,m3_method_expert_qual_score,m3_method_expert_qual_p1,m3_method_expert_secondary_score,m3_method_expert_secondary_p1,m3_method_gut_score,m3_method_gut_p1,m4_decision_score,m4_decision_p1,m4_method_rct_score,m4_method_rct_p1,m4_method_prepost_score,m4_method_prepost_p1,m4_method_case_study_score,m4_method_case_study_p1,m4_method_expert_qual_score,m4_method_expert_qual_p1,m4_method_expert_secondary_score,m4_method_expert_secondary_p1,m4_method_gut_score,m4_method_gut_p1
https://www.theguardian.com/science/2021/feb/11/meaty-meals-and-play-stop-cats-killing-wildlife-study-finds,"Meaty meals and play stop cats killing wildlife, study finds",12,B,method_rct,0.15400000000000005,1,outlier_high,LOW,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,1.0,0.8
https://www.theguardian.com/society/2019/jan/30/vaping-twice-as-likely-as-gum-to-help-smokers-quit-research-finds,"Vaping twice as likely as gum to help smokers quit, research finds",12,B,method_rct,0.3280000000000001,2,near_tier_a,MEDIUM,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,1.0,0.8,1.0,0.8
https://www.theguardian.com/society/2019/oct/28/doctors-call-workplaces-ban-sale-sugary-drinks,Doctors call on workplaces to ban sale of sugary drinks,12,B,method_prepost,0.20200000000000004,1,outlier_high,LOW,1.0,0.8,0.0,0.05,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/australia-news/2020/apr/30/australias-chief-scientist-warns-against-claims-of-breakthroughs-on-coronavirus-cures,Australia's chief scientist warns against claims of breakthroughs on coronavirus cures,12,none,method_gut,0.02500000000000001,0,,MEDIUM,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8
https://www.theguardian.com/science/2019/sep/28/new-treatment-extends-life-of-advanced-melanoma-patients,New treatment extends life of advanced melanoma patients,12,B,method_prepost,0.3280000000000001,2,method_disagree,LOW,1.0,0.8,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,1.0,0.8
https://www.theguardian.com/australia-news/2018/nov/13/labor-pledges-to-transform-policy-making-by-creating-evaluator-general,Labor pledges to transform policy-making by creating evaluator general,12,B,method_rct,0.2965000000000001,2,near_tier_a,MEDIUM,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/careers/2019/mar/05/new-recruitment-goals-give-public-sector-apprenticeships-a-lift,New recruitment goals give public sector apprenticeships a lift,12,B,method_gut,0.18400000000000005,1,outlier_high,LOW,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,1.0,0.8,1.0,0.8,0.5,0.2
https://www.theguardian.com/business/2019/sep/02/mike-ashley-wants-to-eliminate-debenhams-as-a-competitor-court-hears,"Mike Ashley wants to 'eliminate Debenhams as a competitor', court hears",12,none,method_prepost,0.04300000000000001,0,,MEDIUM,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/australia-news/2020/jul/18/a-wicked-enemy-why-australias-second-wave-of-coronavirus-will-be-tougher-to-fight,'A wicked enemy': why Australia's second wave of coronavirus will be tougher to fight,12,none,method_prepost,0.019000000000000006,0,,LOW,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/society/2019/mar/19/troubled-families-programme-could-be-renamed-says-minister,"Troubled Families programme could be renamed, says minister",12,B,method_prepost,0.18400000000000005,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,0.5,0.2,1.0,0.8,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2
https://www.theguardian.com/science/2019/jul/23/trial-of-hiv-prevention-implant-hailed-as-boost-in-fight-against-disease,Trial of HIV prevention implant hailed as boost in fight against disease,12,B,method_rct,0.2980000000000001,2,near_tier_a,MEDIUM,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/us-news/2020/apr/06/peter-navarro-fauci-hydroxychloroquine,US trade adviser pits himself against Fauci over unproven coronavirus drug,12,B,method_gut,0.13900000000000004,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/science/2019/nov/03/naomi-oreskes-interview-why-trust-science-climate-donald-trump-vaccine,Naomi Oreskes: ‘Discrediting science is a political strategy’,12,none,method_prepost,0.013000000000000003,0,,LOW,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/commentisfree/2020/mar/13/coronavirus-school-exams-five-day-week-pandemic,"The coronavirus crisis will pass, but life may never be ‘normal’ again",12,none,method_prepost,0.03550000000000001,0,,MEDIUM,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/world/2020/sep/20/the-new-road-rage-bitter-rows-break-out-over-uks-low-traffic-neighbourhoods,The new road rage: bitter rows break out over UK’s low-traffic neighbourhoods,12,B,method_case_study,0.17050000000000004,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/world/2020/mar/18/keep-it-clean-the-surprising-130-year-history-of-handwashing,Keep it clean: The surprising 130-year history of handwashing,12,none,method_prepost,0.03550000000000001,0,,MEDIUM,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/commentisfree/2020/apr/26/were-desperate-for-a-coronavirus-cure-but-at-what-cost-to-the-human-guinea-pigs-kenan-malik,"We're desperate for a coronavirus cure, but at what cost to the human guinea pigs?",12,none,method_rct,0.04300000000000001,0,,LOW,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/society/2019/mar/18/universal-basic-income-could-be-covered-reversing-welfare-spending-cuts-plan-uk,Universal basic income 'would cost less than value of benefit cuts since 2010',12,B,method_expert_secondary,0.16000000000000006,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8
https://www.theguardian.com/society/2018/aug/01/dengue-fever-outbreak-halted-by-release-of-infected-mosquitoes,Dengue fever outbreak halted by release of special mosquitoes,12,B,method_rct,0.39400000000000013,3,method_disagree,LOW,1.0,0.8,0.0,0.05,1.0,0.8,1.0,0.8,0.0,0.05,0.5,0.2,0.0,0.05,1.0,0.8,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/us-news/2019/feb/14/parkland-school-shooting-anniversasry-gun-control-victories,Parkland one year on: what victories have gun control advocates seen?,12,none,method_prepost,0.05050000000000002,0,,MEDIUM,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/society/2020/mar/28/the-more-vaccine-projects-we-have-the-better-our-chances,"'The more vaccine projects we have, the better our chances'",12,none,method_prepost,0.03550000000000001,0,,LOW,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/world/2020/mar/27/experts-condemn-clive-palmer-funded-ads-claiming-hydroxychloroquine-can-cure-coronavirus,TGA investigating Clive Palmer-funded ads claiming hydroxychloroquine can cure coronavirus,12,B,method_gut,0.13900000000000004,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/australia-news/2019/sep/21/snap-judgment-why-sandy-streets-record-on-asylum-cases-stands-out,Snap judgment: why Sandy Street's record on asylum cases stands out,12,B,method_case_study,0.14650000000000005,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,0.5,0.2,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/society/2018/may/03/jeremy-hunts-rhetoric-over-breast-cancer-screening-looks-overheated,Jeremy Hunt's rhetoric over breast cancer screening looks overheated,12,B,method_gut,0.16300000000000003,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,1.0,0.8,1.0,0.8,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/society/2019/dec/06/singing-babies-postnatal-depression,Singing the blues: how music can help ease postnatal depression,12,B,method_case_study,0.14800000000000005,1,outlier_high,LOW,1.0,0.8,0.5,0.2,0.5,0.2,1.0,0.8,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/us-news/2020/apr/23/first-thing-the-trump-administrations-coronavirus-whistleblower,First Thing: the Trump administration's coronavirus whistleblower,12,B,method_gut,0.16900000000000004,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8
https://www.theguardian.com/commentisfree/2020/apr/05/1918-flu-pandemic-coronavirus-drug-trials-scientists-treatments-evidence,What the 1918 flu pandemic can teach us about coronavirus drug trials,12,B,method_rct,0.16300000000000003,1,outlier_high,LOW,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/world/2019/jan/17/minority-ethnic-britons-face-shocking-job-discrimination,Minority ethnic Britons face 'shocking' job discrimination,12,none,method_prepost,0.08800000000000002,0,,LOW,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,1.0,0.8
https://www.theguardian.com/society/2018/oct/30/quitting-cannabis-can-lead-better-memory-cognition-us-research,Quitting cannabis could lead to better memory and cognition,12,B,method_rct,0.3040000000000001,2,near_tier_a,MEDIUM,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,1.0,0.8
https://www.theguardian.com/education/shortcuts/2018/apr/30/classdojo-do-we-really-need-an-app-that-could-make-classrooms-overly-competitive,ClassDojo: do we really need an app that could make classrooms overly competitive?,12,none,method_prepost,0.03700000000000001,0,,LOW,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,1.0,0.8,0.5,0.2,0.5,0.2,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2
https://www.theguardian.com/society/2018/jun/03/precision-medicine-breast-cancer-remove-need-chemotherapy,"Thousands of breast cancer patients could avoid chemo, study finds",12,B,method_rct,0.3280000000000001,2,near_tier_a,MEDIUM,1.0,0.8,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.0,0.05,0.5,0.2,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,1.0,0.8
https://www.theguardian.com/science/2019/jun/10/magic-mushrooms-treatment-depression-aztecs-psilocybin-mental-health-medicine,'They broke my mental shackles': could magic mushrooms be the answer to depression?,12,B,method_rct,0.17050000000000004,1,outlier_high,LOW,1.0,0.8,1.0,0.8,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,1.0,0.8,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
https://www.theguardian.com/australia-news/2017/jul/10/johnson-johnson-tried-to-prevent-report-about-pelvic-mesh-devices-court-hears,"Johnson & Johnson ​tried to prevent report about pelvic mesh devices, court hears",12,B,method_case_study,0.13900000000000004,1,outlier_high,LOW,1.0,0.8,0.0,0.05,0.0,0.05,1.0,0.8,0.5,0.2,0.0,0.05,1.0,0.8,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.0,0.05,0.0,0.05,0.5,0.2,0.5,0.2
